Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
24-Jul-20,EQ,641.00,684.80,640.90,652.85,683.50,679.95,665.76,1170.00,375.25,12365729,"8,232,573,071.10",160216
23-Jul-20,EQ,650.00,656.95,643.55,650.15,650.95,652.85,651.15,1170.00,375.25,3173126,"2,066,179,589.45",76991
22-Jul-20,EQ,657.00,658.00,643.10,652.35,650.65,650.15,648.94,1170.00,375.25,3837969,"2,490,598,440.35",72222
21-Jul-20,EQ,652.00,662.35,643.30,648.60,652.30,652.35,652.33,1170.00,375.25,8801064,"5,741,191,833.10",150497
20-Jul-20,EQ,633.00,652.00,626.85,623.15,649.40,648.60,639.34,1170.00,375.25,10543170,"6,740,680,411.15",178170
17-Jul-20,EQ,629.50,644.65,613.40,627.75,624.70,623.15,630.82,1170.00,375.25,26830689,"16,925,468,925.35",365141
16-Jul-20,EQ,630.00,652.20,607.15,615.20,634.00,627.75,631.15,1170.00,375.25,20771278,"13,109,803,014.05",304276
15-Jul-20,EQ,593.65,627.95,592.50,591.35,618.95,615.20,616.35,1170.00,375.25,9928037,"6,119,148,156.75",139453
14-Jul-20,EQ,604.60,613.75,588.10,602.60,590.25,591.35,602.11,1170.00,375.25,6212718,"3,740,749,506.55",101537
13-Jul-20,EQ,585.00,605.00,583.35,582.25,604.00,602.60,597.94,1170.00,375.25,5443995,"3,255,206,313.00",75578
10-Jul-20,EQ,588.25,588.55,579.85,588.25,582.00,582.25,583.68,1170.00,375.25,2376908,"1,387,350,540.50",57166
9-Jul-20,EQ,575.65,591.60,575.00,574.90,588.00,588.25,585.07,1170.00,375.25,4807935,"2,812,977,215.90",73521
8-Jul-20,EQ,594.75,594.75,573.00,592.05,574.45,574.90,580.07,1170.00,375.25,4625061,"2,682,849,750.60",81989
7-Jul-20,EQ,582.00,594.45,575.15,578.70,593.00,592.05,585.73,1170.00,375.25,7255520,"4,249,780,977.90",120847
6-Jul-20,EQ,579.15,589.00,577.25,579.15,578.55,578.70,584.08,1170.00,375.25,3288423,"1,920,685,979.35",76889
