Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
12-Oct-20,EQ,5158.10,5238.00,5111.00,5153.00,5233.00,5220.50,5179.93,5512.65,2495.05,1935812,"10,027,374,426.65",94390
9-Oct-20,EQ,5151.00,5258.00,5136.00,5194.40,5158.00,5153.00,5187.53,5512.65,2495.05,2333975,"12,107,566,976.35",116807
8-Oct-20,EQ,5144.00,5214.80,5056.00,5104.95,5211.00,5194.40,5139.71,5512.65,2495.05,2220562,"11,413,053,878.60",109282
7-Oct-20,EQ,5145.00,5195.00,5093.20,5136.50,5110.00,5104.95,5133.99,5512.65,2495.05,1582414,"8,124,091,721.80",77702
6-Oct-20,EQ,5159.50,5226.75,5112.20,5159.50,5136.00,5136.50,5166.44,5512.65,2495.05,1690007,"8,731,311,398.85",89306
5-Oct-20,EQ,5170.00,5190.00,5103.00,5112.05,5181.95,5159.50,5139.91,5512.65,2495.05,1837683,"9,445,526,930.50",85213
1-Oct-20,EQ,5225.00,5256.00,5088.40,5187.80,5120.00,5112.05,5148.28,5512.65,2495.05,2277137,"11,723,345,882.70",110187
30-Sep-20,EQ,5100.00,5318.00,5085.00,5084.20,5182.00,5187.80,5240.78,5512.65,2495.05,5395622,"28,277,266,870.40",256991
29-Sep-20,EQ,5130.00,5154.95,5066.40,5129.85,5071.95,5084.20,5106.09,5512.65,2495.05,1429998,"7,301,700,449.25",68848
28-Sep-20,EQ,5199.95,5200.00,5090.80,5112.20,5125.00,5129.85,5139.35,5512.65,2495.05,2497630,"12,836,192,639.60",117300
25-Sep-20,EQ,5120.00,5153.00,5044.00,5027.40,5118.00,5112.20,5102.25,5512.65,2495.05,3514249,"17,930,565,248.30",176437
24-Sep-20,EQ,5060.00,5202.90,5002.50,5107.75,5058.00,5027.40,5102.45,5512.65,2495.05,5197979,"26,522,425,751.40",244466
23-Sep-20,EQ,5256.00,5280.00,5059.40,5167.95,5080.00,5107.75,5164.47,5512.65,2495.05,5013438,"25,891,743,409.65",240318
22-Sep-20,EQ,5214.00,5260.00,5055.00,5142.00,5198.70,5167.95,5157.49,5512.65,2495.05,7703358,"39,730,017,599.40",359851
21-Sep-20,EQ,5333.35,5512.65,5111.25,5333.35,5130.00,5142.00,5287.28,5512.65,2495.05,12743499,"67,378,505,177.70",621191
18-Sep-20,EQ,5000.00,5496.95,4950.25,4827.25,5306.00,5333.35,5266.04,5496.95,2495.05,21987146,"115,785,288,081.70",929801
17-Sep-20,EQ,4704.00,4845.55,4654.95,4627.90,4825.00,4827.25,4759.06,4845.55,2495.05,8429919,"40,118,492,796.05",358155
16-Sep-20,EQ,4455.00,4650.80,4411.00,4442.35,4639.60,4627.90,4559.87,4758.60,2495.05,2979840,"13,587,695,789.40",139860
15-Sep-20,EQ,4374.95,4549.00,4372.55,4364.10,4439.80,4442.35,4494.12,4758.60,2495.05,2504467,"11,255,379,905.15",106829
14-Sep-20,EQ,4423.65,4423.65,4336.00,4401.60,4371.80,4364.10,4377.76,4758.60,2495.05,584911,"2,560,602,052.40",33908
11-Sep-20,EQ,4400.00,4447.00,4375.00,4380.15,4404.00,4401.60,4407.50,4758.60,2495.05,886945,"3,909,211,689.35",43118
10-Sep-20,EQ,4460.00,4462.00,4340.55,4429.45,4379.00,4380.15,4385.40,4758.60,2495.05,871169,"3,820,422,898.70",50631
9-Sep-20,EQ,4349.90,4444.00,4335.60,4348.80,4421.50,4429.45,4392.99,4758.60,2495.05,1235112,"5,425,839,335.75",60701
8-Sep-20,EQ,4465.00,4481.50,4328.80,4419.85,4330.00,4348.80,4406.40,4758.60,2495.05,1471551,"6,484,242,703.60",76222
7-Sep-20,EQ,4344.15,4436.00,4295.25,4322.50,4431.50,4419.85,4376.85,4758.60,2495.05,1230797,"5,387,018,681.05",60821
4-Sep-20,EQ,4400.00,4483.45,4291.95,4433.15,4322.00,4322.50,4402.43,4758.60,2495.05,1354800,"5,964,415,629.75",74130
3-Sep-20,EQ,4374.55,4466.00,4340.15,4352.75,4436.45,4433.15,4423.08,4758.60,2495.05,938400,"4,150,622,324.50",58145
2-Sep-20,EQ,4351.25,4397.40,4316.70,4351.95,4360.00,4352.75,4361.97,4758.60,2495.05,603697,"2,633,307,750.10",39168
1-Sep-20,EQ,4271.10,4375.90,4232.00,4264.70,4365.05,4351.95,4295.93,4758.60,2495.05,812641,"3,491,046,068.75",40432
31-Aug-20,EQ,4375.00,4425.00,4216.65,4374.30,4233.50,4264.70,4316.49,4758.60,2495.05,1188829,"5,131,572,212.00",75431
28-Aug-20,EQ,4460.00,4466.00,4360.80,4437.00,4374.00,4374.30,4404.68,4758.60,2493.95,1162854,"5,121,998,509.20",74248
