Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
25-Jun-20,EQ,2789.80,2890.00,2772.70,2817.25,2817.00,2820.45,2847.35,3315.15,1788.65,1341923,"3,820,925,692.00",74504
24-Jun-20,EQ,2899.80,2979.90,2805.65,2862.15,2809.80,2817.25,2899.73,3315.15,1788.65,1617177,"4,689,372,224.65",74569
23-Jun-20,EQ,2890.00,2910.10,2844.95,2855.75,2867.55,2862.15,2875.35,3315.15,1788.65,1089948,"3,133,985,306.45",54956
22-Jun-20,EQ,2690.00,2873.95,2659.55,2674.35,2863.90,2855.75,2815.00,3315.15,1788.65,1872879,"5,272,149,436.15",102487
19-Jun-20,EQ,2690.00,2710.00,2655.00,2678.35,2675.95,2674.35,2680.70,3315.15,1788.65,929101,"2,490,637,122.80",53562
18-Jun-20,EQ,2689.45,2697.15,2646.15,2689.45,2680.00,2678.35,2674.90,3315.15,1788.65,579581,"1,550,322,404.65",35240
17-Jun-20,EQ,2718.45,2737.80,2674.20,2718.45,2692.00,2689.45,2699.56,3315.15,1788.65,600389,"1,620,783,218.05",35943
16-Jun-20,EQ,2764.00,2786.95,2702.85,2728.55,2713.25,2718.45,2740.59,3315.15,1788.65,611383,"1,675,552,263.35",38386
15-Jun-20,EQ,2774.00,2774.00,2707.95,2782.15,2732.10,2728.55,2732.43,3315.15,1788.65,517426,"1,413,829,643.20",30367
12-Jun-20,EQ,2610.25,2799.05,2610.25,2718.55,2797.00,2782.15,2721.15,3315.15,1788.65,895713,"2,437,368,268.30",43389
11-Jun-20,EQ,2717.20,2758.00,2703.40,2717.20,2718.00,2718.55,2732.53,3315.15,1788.65,661183,"1,806,702,641.60",41511
10-Jun-20,EQ,2790.20,2803.95,2703.35,2791.15,2726.00,2717.20,2753.45,3315.15,1788.65,687956,"1,894,250,253.35",45163
9-Jun-20,EQ,2805.10,2814.60,2766.00,2801.05,2780.00,2791.15,2789.96,3315.15,1788.65,619517,"1,728,425,329.60",42461
8-Jun-20,EQ,2800.00,2814.00,2745.00,2776.30,2797.95,2801.05,2787.04,3315.15,1788.65,727119,"2,026,512,269.25",49345
5-Jun-20,EQ,2842.00,2842.90,2762.00,2817.25,2779.00,2776.30,2784.27,3315.15,1788.65,723898,"2,015,524,589.00",52409
4-Jun-20,EQ,2778.00,2833.20,2756.00,2783.40,2814.40,2817.25,2799.04,3315.15,1788.65,709467,"1,985,827,537.80",45042
3-Jun-20,EQ,2825.00,2876.50,2770.10,2796.10,2785.00,2783.40,2827.13,3315.15,1788.65,750002,"2,120,349,673.25",44661
2-Jun-20,EQ,2759.90,2814.25,2726.20,2758.30,2796.25,2796.10,2772.50,3315.15,1788.65,1283508,"3,558,528,982.90",69748
1-Jun-20,EQ,2730.00,2790.00,2725.45,2710.50,2749.85,2758.30,2768.87,3315.15,1788.65,1008599,"2,792,679,302.95",63964
29-May-20,EQ,2603.00,2741.00,2591.25,2600.00,2708.00,2710.50,2687.49,3315.15,1788.65,2057709,"5,530,075,921.65",82173
28-May-20,EQ,2588.00,2619.50,2450.00,2580.55,2603.00,2600.00,2593.69,3315.15,1788.65,1087116,"2,819,642,706.80",48425
27-May-20,EQ,2569.00,2605.00,2540.30,2564.85,2568.00,2580.55,2575.12,3315.15,1788.65,563893,"1,452,094,623.45",28418
26-May-20,EQ,2580.00,2597.95,2533.60,2553.75,2561.00,2564.85,2563.90,3315.15,1788.65,686476,"1,760,053,747.35",42876
22-May-20,EQ,2623.00,2634.50,2542.80,2640.35,2561.00,2553.75,2579.47,3315.15,1788.65,1328369,"3,426,487,988.05",70668
21-May-20,EQ,2634.50,2724.20,2621.25,2557.75,2627.00,2640.35,2663.30,3315.15,1788.65,3481431,"9,272,094,034.90",182683
20-May-20,EQ,2496.00,2580.45,2477.45,2509.30,2556.00,2557.75,2530.42,3315.15,1788.65,947445,"2,397,431,487.55",75560
19-May-20,EQ,2518.00,2555.00,2486.90,2477.45,2510.00,2509.30,2512.32,3315.15,1788.65,641588,"1,611,875,248.70",42729
18-May-20,EQ,2650.00,2653.35,2461.00,2663.60,2477.50,2477.45,2527.46,3315.15,1788.65,1172814,"2,964,236,531.85",71596
15-May-20,EQ,2705.00,2710.00,2650.00,2702.65,2660.00,2663.60,2670.98,3315.15,1788.65,645549,"1,724,250,014.50",41247
14-May-20,EQ,2601.50,2730.00,2601.50,2696.00,2697.05,2702.65,2687.28,3315.15,1788.65,893108,"2,400,031,857.35",51242
13-May-20,EQ,2774.00,2774.00,2671.35,2628.85,2680.05,2696.00,2704.21,3315.15,1788.65,1257856,"3,401,512,029.70",78239
